"","Pfam_id","Subject_ID","Num_q_local","aa_length","Pfam_name","HMMER_score","biasq","c_value","i_value","hmmfrom","hmmto","alifrom","alito","envfrom","envto","acc"
"596","PF01855.21","lclADU973741",375,383,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","235.0","0.1","1.5e-73","9.4e-70","1","223","15","246","15","254","0.95"
"597","PF01855.21","lclOSS430701",376,380,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","216.7","0.0","5.8e-68","3.7e-64","1","228","15","251","15","254","0.92"
"598","PF01855.21","lclABB315961",377,377,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","226.0","0.1","8.6e-71","5.5e-67","2","228","17","249","16","252","0.92"
"599","PF01855.21","lclACB390881",378,625,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","175.3","0.8","1.7e-55","1.7e-51","2","230","248","489","247","490","0.89"
"600","PF01855.21","lclAEA344881",379,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","210.1","0.1","6.3e-66","4e-62","2","219","16","243","15","250","0.91"
"601","PF01855.21","lclQBH125601",380,383,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","225.9","0.1","9e-71","5.8e-67","1","225","16","247","16","253","0.92"
"602","PF01855.21","lclWP1119540401",381,383,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","225.9","0.1","9e-71","5.8e-67","1","225","16","247","16","253","0.92"
"603","PF01855.21","lclWP0252092721",382,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","211.1","0.0","3.1e-66","2e-62","2","219","16","243","15","250","0.92"
"604","PF01855.21","lclEIM622471",383,383,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","222.7","0.1","8.9e-70","5.7e-66","1","226","16","248","16","253","0.91"
"605","PF01855.21","lclADY728261",384,380,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","233.6","0.0","4.2e-73","2.7e-69","1","225","15","248","15","254","0.94"
"606","PF01855.21","lclWP0355891731",385,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","206.4","0.1","8.3e-65","5.3e-61","2","199","16","216","15","249","0.89"
"607","PF01855.21","lclWP0226695491",386,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","208.2","0.0","1.6e-65","1.5e-61","2","219","16","243","15","252","0.90"
"608","PF01855.21","lclWP0113934821",387,390,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","164.5","0.0","3.6e-52","3.4e-48","1","186","14","201","14","265","0.86"
"609","PF01855.21","lclSDC562371",388,346,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","157.8","0.0","1.9e-50","3.7e-46","16","221","1","212","1","221","0.91"
"610","PF01855.21","lclABB443311",389,377,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","214.0","0.0","3.9e-67","2.5e-63","2","228","17","251","16","254","0.91"
"611","PF01855.21","lclBAT718101",390,346,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","184.3","0.0","3.2e-58","3.1e-54","1","169","15","184","15","237","0.94"
"612","PF01855.21","lclABB315431",391,352,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","163.3","0.0","8.1e-52","7.8e-48","2","176","16","190","15","241","0.87"
"613","PF01855.21","lclAAR352372",392,351,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","164.0","0.0","5e-52","4.8e-48","2","169","16","184","15","237","0.94"
"614","PF01855.21","lclEIM621531",393,356,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","170.0","0.0","7.6e-54","7.3e-50","1","229","14","242","14","244","0.89"
"615","PF01855.21","lclQBH127341",394,356,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","166.8","0.0","1e-52","6.6e-49","1","229","14","242","14","244","0.88"
"616","PF01855.21","lclWP1119598811",395,356,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","166.8","0.0","1e-52","6.6e-49","1","229","14","242","14","244","0.88"
"617","PF01855.21","lclKAA02580141",396,350,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","159.8","0.0","1.4e-50","9e-47","1","186","15","198","15","247","0.86"
"618","PF01855.21","lclWP0113915821",397,363,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","152.6","0.1","2.4e-48","1.5e-44","2","171","23","192","22","245","0.89"
"619","PF01855.21","lclMBA13335031",398,311,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","46.3","3.7","4.6e-16","4.4e-12","2","65","250","310","249","311","0.95"
"620","PF01855.21","lclWP0226702161",399,378,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","232.1","0.4","1.2e-72","7.4e-69","2","229","15","234","14","236","0.97"
"621","PF01855.21","lclWP0355869361",400,379,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","234.6","0.0","2.1e-73","1.3e-69","2","228","15","234","14","237","0.96"
"622","PF01855.21","lclCCC808881",401,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","222.9","0.4","7.4e-70","4.7e-66","2","228","28","250","27","252","0.94"
"623","PF01855.21","lclAHF966441",402,372,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","233.3","0.1","4.8e-73","3.1e-69","4","222","16","226","13","234","0.95"
"624","PF01855.21","lclCCC824051",403,383,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","235.9","0.1","8e-74","5.1e-70","2","225","20","239","19","244","0.94"
"625","PF01855.21","lclSDC899301",404,372,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","233.6","0.1","3.9e-73","2.5e-69","4","222","16","226","13","234","0.95"
"626","PF01855.21","lclADC892961",407,397,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","213.5","0.0","5.4e-67","3.5e-63","1","229","39","262","39","264","0.98"
"627","PF01855.21","lclWP0355884081",409,379,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","233.0","0.1","6.1e-73","3.9e-69","2","222","16","228","15","237","0.95"
"628","PF01855.21","lclOSS420741",410,372,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","227.4","0.0","3.2e-71","2.1e-67","4","222","16","226","13","234","0.92"
"629","PF01855.21","lclBAT717951",412,375,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","219.1","0.1","7.3e-69","7e-65","2","225","14","230","13","236","0.95"
"630","PF01855.21","lclAHE963731",414,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","213.5","0.0","5.7e-67","3.6e-63","1","229","31","254","31","256","0.98"
"631","PF01855.21","lclSHK418561",417,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","209.3","0.0","1e-65","6.7e-62","1","229","31","254","31","256","0.98"
"632","PF01855.21","lclWP0113919211",419,405,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","240.6","0.1","3e-75","1.9e-71","2","227","16","237","15","241","0.97"
"633","PF01855.21","lclACN985011",420,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","211.5","0.0","2.3e-66","1.5e-62","1","228","31","253","31","256","0.98"
"634","PF01855.21","lclACB404511",421,382,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","223.7","1.3","2.8e-70","2.7e-66","2","222","18","232","17","242","0.92"
"635","PF01855.21","lclCUQ666051",422,403,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","195.5","0.1","1.7e-61","1.1e-57","2","226","44","263","43","268","0.98"
"636","PF01855.21","lclABB433791",423,407,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","236.6","0.8","5e-74","3.2e-70","2","220","23","237","22","247","0.96"
"637","PF01855.21","lclWP0108807311",425,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","217.5","0.0","3.3e-68","2.1e-64","1","228","31","253","31","256","0.98"
"638","PF01855.21","lclADY737081",426,402,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","249.7","2.3","3.1e-78","3e-74","2","229","23","246","22","248","0.98"
"639","PF01855.21","lclADU973561",427,402,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","256.0","1.4","3.8e-80","3.6e-76","2","229","23","246","22","248","0.99"
"640","PF01855.21","lclADO454801",428,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","208.2","0.0","2.3e-65","1.5e-61","1","229","31","254","31","256","0.98"
"641","PF01855.21","lclALA572491",429,403,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","192.1","0.0","1.9e-60","1.2e-56","2","225","44","262","43","267","0.97"
"642","PF01855.21","lclWP0252098291",430,378,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","237.7","0.2","1.5e-74","1.5e-70","2","218","15","223","14","237","0.96"
"643","PF01855.21","lclRLJ712011",431,388,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","207.5","0.0","3.9e-65","2.5e-61","1","228","31","253","31","256","0.98"
"644","PF01855.21","lclWP0113934221",432,391,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","242.8","3.3","4.2e-76","4e-72","3","229","15","236","13","238","0.97"
"645","PF01855.21","lclAGH926891",433,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","206.8","0.0","6.1e-65","3.9e-61","1","230","31","255","31","256","0.98"
"646","PF01855.21","lclSNZ144471",434,389,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","204.9","0.0","2.4e-64","1.6e-60","1","229","31","254","31","256","0.98"
"647","PF01855.21","lclACO032301",435,397,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","226.8","1.0","3.3e-71","3.2e-67","2","230","18","243","17","244","0.96"
"648","PF01855.21","lclWP0226705461",436,396,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","239.7","1.0","3.7e-75","3.6e-71","2","229","16","239","15","241","0.97"
"649","PF01855.21","lclSLM481661",437,403,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","190.9","0.0","4.4e-60","2.8e-56","2","225","44","262","43","267","0.97"
"650","PF01855.21","lclSPP634431",438,403,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","190.1","0.0","7.9e-60","5.1e-56","2","225","44","262","43","267","0.97"
"651","PF01855.21","lclBAJ506001",439,390,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","235.8","1.3","5.8e-74","5.5e-70","1","230","18","241","18","242","0.96"
"652","PF01855.21","lclCBK407331",440,403,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","190.5","0.1","6.1e-60","3.9e-56","2","225","44","262","43","267","0.97"
"653","PF01855.21","lclAEA337671",441,378,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","239.0","0.2","6e-75","5.8e-71","2","219","15","224","14","234","0.97"
"654","PF01855.21","lclWP0355881661",442,396,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","243.0","0.2","3.6e-76","3.5e-72","2","229","16","239","15","241","0.98"
"655","PF01855.21","lclBAT708291",443,408,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","244.6","0.4","1.2e-76","1.1e-72","2","229","30","252","29","254","0.98"
"656","PF01855.21","lclAGH942141",444,401,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","205.2","0.2","2e-64","1.3e-60","1","226","42","262","42","267","0.98"
"657","PF01855.21","lclCCC826471",445,396,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","246.8","1.9","3.7e-77","2.4e-73","2","229","25","245","24","247","0.97"
"658","PF01855.21","lclAEA335591",446,396,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","244.5","1.0","1.8e-76","1.2e-72","1","229","15","239","15","241","0.98"
"659","PF01855.21","lclWP0252096901",448,396,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","246.1","1.0","4.1e-77","3.9e-73","1","229","15","239","15","241","0.98"
"660","PF01855.21","lclBAT718671",451,371,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","210.6","0.1","2.8e-66","2.7e-62","4","222","16","226","13","235","0.94"
"661","PF01855.21","lclAKS249301",452,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","181.3","0.2","3.9e-57","2.5e-53","1","227","39","260","39","264","0.97"
"662","PF01855.21","lclACB407141",453,402,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","225.0","0.3","1.7e-70","1.1e-66","3","229","30","252","28","254","0.95"
"663","PF01855.21","lclAHE958661",454,402,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","213.3","0.1","6.4e-67","4.1e-63","2","227","44","264","43","268","0.98"
"664","PF01855.21","lclBAJ499331",455,410,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","191.0","0.0","2.9e-60","2.8e-56","3","227","17","241","15","245","0.91"
"665","PF01855.21","lclCBK405931",457,448,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","173.5","0.0","9.7e-55","6.2e-51","2","226","67","286","66","291","0.96"
"666","PF01855.21","lclWP0113924521",460,592,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","55.2","1.2","1.8e-18","8.7e-15","2","166","14","173","13","184","0.90"
"667","PF01855.21","lclSLM479631",461,447,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","172.3","0.0","2.1e-54","1.4e-50","2","226","67","286","66","290","0.95"
"668","PF01855.21","lclBAT712631",462,576,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","50.1","0.0","5e-17","3.2e-13","2","171","14","175","13","200","0.83"
"669","PF01855.21","lclSPP635561",463,440,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","170.7","0.0","7e-54","4.5e-50","2","226","60","279","59","283","0.96"
"670","PF01855.21","lclACN988791",464,398,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","210.7","0.0","4e-66","2.6e-62","1","227","43","264","43","268","0.98"
"671","PF01855.21","lclALA571181",465,444,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","171.2","0.0","4.9e-54","3.1e-50","2","226","64","283","63","287","0.95"
"672","PF01855.21","lclAAR351161",466,585,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","49.0","0.1","1.8e-16","6.9e-13","2","171","14","175","13","227","0.86"
"673","PF01855.21","lclACD891831",467,536,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","48.1","0.3","1.9e-16","1.2e-12","2","166","15","176","14","204","0.87"
"674","PF01855.21","lclKAA02580581",469,579,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","55.2","0.0","2.2e-18","8.4e-15","2","220","14","224","13","230","0.87"
"675","PF01855.21","lclADC894261",470,400,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","211.1","0.0","3e-66","1.9e-62","1","226","41","261","41","266","0.98"
"676","PF01855.21","lclEIM653321",471,615,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","36.3","0.2","8.3e-13","5.3e-09","2","170","24","187","23","212","0.90"
"677","PF01855.21","lclAKS249311",472,375,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","191.0","0.1","4.1e-60","2.6e-56","2","226","21","240","20","244","0.97"
"678","PF01855.21","lclADO459251",473,400,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","213.3","0.1","6.7e-67","4.3e-63","1","226","41","261","41","266","0.98"
"679","PF01855.21","lclABB320561",474,585,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","48.6","0.3","2.4e-16","9.1e-13","2","171","14","175","13","227","0.88"
"680","PF01855.21","lclSHK385171",476,401,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","212.9","0.0","8.4e-67","5.4e-63","1","226","41","261","41","266","0.98"
"681","PF01855.21","lclCUQ652141",477,444,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","166.0","0.0","1.8e-52","1.1e-48","2","226","64","283","63","287","0.95"
"682","PF01855.21","lclSDC721521",479,585,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","56.1","0.0","1.2e-18","4.5e-15","2","199","14","201","13","221","0.81"
"683","PF01855.21","lclSNZ138561",480,400,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","211.7","0.1","1.9e-66","1.2e-62","1","226","41","261","41","266","0.98"
"684","PF01855.21","lclQBH136601",481,615,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","36.9","0.3","5.4e-13","3.4e-09","2","167","24","184","23","212","0.90"
"685","PF01855.21","lclWP1119566951",482,615,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","36.9","0.3","5.4e-13","3.4e-09","2","167","24","184","23","212","0.90"
"686","PF01855.21","lclBAT713131",483,578,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","51.8","0.0","2.9e-17","9.4e-14","2","168","21","184","20","227","0.88"
"687","PF01855.21","lclAHF965951",484,585,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","52.9","0.0","1.1e-17","4.3e-14","2","199","14","201","13","221","0.81"
"688","PF01855.21","lclCBK435471",485,412,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","182.5","0.2","1.1e-57","1.1e-53","2","215","15","227","14","242","0.87"
"689","PF01855.21","lclACB391341",486,392,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","238.7","3.0","7.5e-75","7.2e-71","2","229","21","241","20","245","0.96"
"690","PF01855.21","lclWP0530952771",489,616,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","65.9","0.2","7.3e-22","4.7e-18","2","177","14","180","13","209","0.88"
"691","PF01855.21","lclOSS411261",490,583,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","58.1","0.1","3.4e-19","1.1e-15","2","200","14","202","13","222","0.80"
"692","PF01855.21","lclWP0252096751",492,600,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","53.7","0.0","7.6e-18","2.4e-14","2","189","14","197","13","218","0.84"
"693","PF01855.21","lclWP0108807561",497,404,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","223.8","0.5","4e-70","2.6e-66","1","227","44","265","44","269","0.98"
"694","PF01855.21","lclRLJ713071",498,401,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","214.5","0.2","2.9e-67","1.8e-63","1","227","41","262","41","266","0.98"
"695","PF01855.21","lclCCC813691",500,621,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","43.4","0.1","8.8e-15","3.4e-11","2","171","39","200","38","225","0.89"
"696","PF01855.21","lclWP0109318081",501,536,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","52.8","0.8","7.2e-18","4.6e-14","2","170","17","182","16","206","0.90"
"697","PF01855.21","lclAAR334321",502,1195,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","256.2","1.2","2.1e-79","3.3e-76","2","230","17","247","16","248","0.97"
"698","PF01855.21","lclWP0355868401",503,597,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","44.8","0.1","3.4e-15","1.3e-11","3","192","15","198","14","226","0.83"
"699","PF01855.21","lclOSS422421",504,602,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","52.6","0.0","8.1e-18","5.2e-14","2","196","27","216","26","240","0.86"
"700","PF01855.21","lclWP0226697071",507,599,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","42.9","0.1","1.8e-14","4.9e-11","2","188","14","196","13","227","0.82"
"701","PF01855.21","lclKAA02580391",509,1191,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","273.2","0.4","1.2e-84","2e-81","3","230","19","248","17","249","0.97"
"702","PF01855.21","lclWP0113897311",510,620,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","43.9","0.6","3.9e-15","2.5e-11","8","158","32","175","25","197","0.82"
"703","PF01855.21","lclSDC081881",511,602,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","46.3","0.0","7.1e-16","4.6e-12","3","188","28","210","26","235","0.85"
"704","PF01855.21","lclPWW833611",512,534,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","44.1","0.0","2.2e-15","2.1e-11","2","169","15","179","14","227","0.81"
"705","PF01855.21","lclAHF975281",514,589,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","46.3","0.0","6.8e-16","4.4e-12","3","188","15","197","13","222","0.85"
"706","PF01855.21","lclABB311901",515,601,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","51.2","0.2","3.8e-17","1.5e-13","2","188","12","196","11","246","0.87"
"707","PF01855.21","lclACB397911",517,590,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","45.3","0.2","2.9e-15","9.4e-12","2","171","14","175","13","189","0.87"
"708","PF01855.21","lclWP0113930981",518,395,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","163.4","0.0","7.9e-52","7.6e-48","2","228","16","237","15","240","0.97"
"709","PF01855.21","lclABB336311",520,1195,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","251.2","1.5","6.8e-78","1.1e-74","2","230","17","247","16","248","0.97"
"710","PF01855.21","lclADY730221",521,596,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","53.9","0.0","3.3e-18","2.1e-14","3","173","15","183","13","213","0.84"
"711","PF01855.21","lclACD897051",523,1186,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","254.8","0.8","5e-79","8.8e-76","4","230","19","247","16","248","0.97"
"712","PF01855.21","lclAEA335421",524,600,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","46.3","0.0","1.7e-15","4.6e-12","2","189","14","197","13","227","0.84"
"713","PF01855.21","lclABK442491",525,677,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","172.5","0.1","2.6e-54","1.2e-50","9","230","36","258","29","259","0.95"
"714","PF01855.21","lclADO454781",638,607,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","190.8","0.1","4.9e-60","3.2e-56","2","176","210","385","209","440","0.92"
"715","PF01855.21","lclSNZ144431",639,607,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","190.6","0.1","5.5e-60","3.5e-56","2","179","210","387","209","445","0.92"
"716","PF01855.21","lclRLJ704051",640,608,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","190.2","0.0","7.4e-60","4.8e-56","2","215","210","441","209","456","0.85"
"717","PF01855.21","lclADC892981",641,606,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","189.1","0.0","1.6e-59","1e-55","2","176","209","383","208","455","0.85"
"718","PF01855.21","lclAGH940261",642,607,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","192.7","0.2","1.3e-60","8.3e-57","2","181","210","389","209","455","0.89"
"719","PF01855.21","lclACO032091",643,600,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","196.6","0.3","8e-62","5.1e-58","2","229","217","459","216","461","0.96"
"720","PF01855.21","lclABK442571",644,573,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","203.8","0.0","5.1e-64","3.2e-60","4","226","214","442","212","447","0.92"
"721","PF01855.21","lclQBH136371",645,566,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","191.8","0.1","1.6e-60","1.6e-56","2","228","203","439","202","442","0.95"
"722","PF01855.21","lclWP1119581521",646,566,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","191.8","0.1","1.6e-60","1.6e-56","2","228","203","439","202","442","0.95"
"723","PF01855.21","lclEIM645241",647,566,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","185.4","0.0","2.2e-58","1.4e-54","2","228","203","439","202","442","0.92"
"724","PF01855.21","lclCCC820841",648,565,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","187.5","0.2","3.2e-59","3.1e-55","2","217","208","433","207","446","0.91"
"725","PF01855.21","lclBAJ514861",649,651,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","204.1","0.0","4.2e-64","2.7e-60","2","230","253","509","252","510","0.89"
"726","PF01855.21","lclKAA02594941",650,562,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","173.0","0.2","1.3e-54","8.5e-51","2","160","201","360","200","441","0.88"
"727","PF01855.21","lclPWW819801",651,565,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","175.4","0.0","1.6e-55","1.6e-51","2","230","211","444","210","445","0.92"
"728","PF01855.21","lclQBH140091",652,566,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","186.6","0.1","9.3e-59","5.9e-55","2","229","199","436","198","438","0.90"
"729","PF01855.21","lclWP1119532571",653,566,"Pyruvate_flavodoxin/ferredoxin_oxidoreductase,_thiamine_diP-bdg","186.6","0.1","9.3e-59","5.9e-55","2","229","199","436","198","438","0.90"
